Periodo,Nombre del Alumno,Subject 1,Subject 2,Subject 3,Subject 4,Subject 5,Subject 6,Subject 7,Subject 8,Subject 9,Subject 10,Subject 11,Subject 12
1,Student 7 5A,54,44,80,45,8,71,87,17,52,61,57,72
1,Student 8 5A,11,83,14,7,4,11,84,74,30,70,15,22
1,Student 9 5A,33,4,5,73,86,18,10,25,35,99,90,82
1,Student 10 5A,12,26,12,68,28,26,42,28,4,37,86,79
1,Student 11 5A,45,75,19,60,25,44,52,14,83,71,64,94
1,Student 12 5A,28,90,49,11,65,67,66,62,46,11,27,100
1,Student 13 5A,86,4,70,5,55,94,78,86,77,75,9,25
1,Student 14 5A,68,100,64,86,59,72,39,76,22,22,51,31
1,Student 15 5A,86,54,45,98,18,48,33,22,83,23,73,89
1,Student 16 5A,74,67,28,73,16,34,29,42,89,41,95,87
1,Student 17 5A,16,98,85,62,65,12,65,98,92,46,24,92
1,Student 18 5A,24,26,89,72,65,34,70,65,54,34,84,52
1,Student 19 5A,26,61,6,45,28,53,71,71,96,92,60,63
1,Student 20 5A,4,41,84,81,30,8,70,14,9,30,82,88
1,Student 21 5A,99,20,59,87,46,90,59,40,34,2,71,13
1,Student 22 5A,82,69,16,0,37,12,32,84,2,31,89,12
1,Student 23 5A,46,95,12,58,21,44,53,65,91,100,19,45
1,Student 24 5A,31,46,5,72,75,49,54,1,84,94,78,5
1,Student 25 5A,4,77,4,94,88,18,44,67,24,82,25,31
1,Student 26 5A,38,48,41,17,39,71,89,18,70,27,90,67
1,Student 27 5A,87,70,72,93,48,60,12,3,33,73,66,60
1,Student 28 5A,68,7,72,21,0,80,33,42,17,82,55,58
1,Student 29 5A,28,30,81,72,9,83,8,97,44,25,41,20
1,Student 30 5A,37,39,68,29,8,1,65,62,43,65,49,91
1,Student 31 5A,51,62,54,53,44,46,20,1,99,70,39,15
1,Student 32 5A,16,55,80,27,27,6,89,86,12,74,65,6
1,Student 33 5A,11,29,64,99,73,22,56,62,33,34,86,96
1,Student 34 5A,4,43,30,77,91,32,84,41,16,59,35,89
1,Student 35 5A,2,15,58,98,48,12,55,36,98,81,26,51
1,Student 36 5A,52,79,2,56,33,45,19,90,20,74,49,31
1,Student 37 5A,19,36,88,62,72,83,48,60,89,76,27,68
1,Student 38 5A,34,37,6,21,18,37,52,44,43,27,94,75
1,Student 39 5A,4,47,0,82,92,37,77,62,50,69,53,72
1,Student 40 5A,27,53,43,88,7,67,13,43,77,50,96,12
1,Student 41 5A,89,63,29,86,21,12,5,84,63,23,15,68
1,Student 42 5A,8,80,71,91,30,49,11,20,76,4,6,54
1,Student 43 5A,85,100,5,25,57,57,78,70,12,97,46,65
1,Student 44 5A,50,37,89,41,84,93,85,57,26,2,32,71
1,Student 45 5A,56,73,56,12,51,43,3,2,95,15,71,51
1,Student 46 5A,77,36,56,27,50,49,33,53,39,7,72,62
1,Student 47 5A,69,24,65,51,63,96,16,59,36,100,24,74
1,Student 48 5A,67,100,67,59,93,33,20,15,68,7,32,9
1,Student 49 5A,50,29,58,61,53,85,62,93,89,9,42,51
1,Student 50 5A,27,28,91,16,59,39,91,69,28,29,74,38
1,Student 1 5B,91,13,77,66,77,39,54,81,100,15,5,98
1,Student 2 5B,48,86,51,22,19,71,88,96,84,81,77,31
1,Student 3 5B,88,6,3,82,42,3,77,22,68,36,62,29
1,Student 4 5B,31,86,42,69,26,47,30,33,82,82,80,42
1,Student 5 5B,28,14,5,1,10,40,69,44,34,12,77,35
1,Student 6 5B,29,87,61,23,25,88,96,38,30,9,77,64
1,Student 7 5B,49,45,66,80,76,9,56,66,61,36,33,21
1,Student 8 5B,43,11,82,68,56,55,86,29,63,49,54,1
1,Student 9 5B,54,11,12,21,88,68,84,67,63,64,3,21
1,Student 10 5B,33,93,85,16,60,64,33,58,81,30,29,66
1,Student 11 5B,14,57,49,33,59,44,51,2,57,65,20,49
1,Student 12 5B,83,45,28,88,85,89,93,29,72,5,41,70
1,Student 13 5B,20,8,1,34,83,78,43,21,83,65,23,100
1,Student 14 5B,78,10,30,53,58,3,64,84,27,27,91,52
1,Student 15 5B,15,51,39,33,47,40,98,30,88,92,4,28
1,Student 16 5B,18,76,42,3,83,46,15,51,56,92,20,1
1,Student 17 5B,75,5,92,20,31,25,57,38,14,55,13,27
1,Student 18 5B,8,6,35,5,3,3,17,91,18,67,1,62
1,Student 19 5B,38,67,39,70,36,9,75,14,61,95,7,24
1,Student 20 5B,62,71,8,1,52,92,76,91,11,1,83,17
1,Student 21 5B,60,36,18,20,66,97,25,53,32,51,70,69
1,Student 22 5B,42,14,1,63,97,64,40,6,0,57,23,21
1,Student 23 5B,87,59,61,56,19,60,58,5,93,81,53,73
1,Student 24 5B,13,60,38,83,99,5,36,15,53,26,80,44
1,Student 25 5B,48,57,47,35,33,50,13,56,89,27,73,59
1,Student 26 5B,0,14,73,57,69,47,98,82,26,21,21,72
1,Student 27 5B,8,94,74,67,88,74,58,57,36,87,75,44
1,Student 28 5B,10,38,27,66,7,23,87,95,14,23,52,15
1,Student 29 5B,64,90,62,31,86,11,8,98,68,26,71,53
1,Student 30 5B,31,39,98,8,63,78,46,91,34,86,85,72
1,Student 31 5B,94,68,62,23,78,67,0,95,58,30,43,26
1,Student 32 5B,38,40,44,77,54,34,78,63,88,35,54,56
1,Student 33 5B,22,46,38,67,93,18,96,87,86,18,22,100
1,Student 34 5B,84,47,57,41,7,62,81,49,46,3,70,5
1,Student 35 5B,17,61,100,86,100,7,42,65,39,18,38,15
1,Student 36 5B,83,63,12,19,82,80,4,72,61,41,29,63
1,Student 37 5B,66,10,89,73,97,89,92,84,48,52,59,29
1,Student 38 5B,53,79,89,24,73,0,95,55,97,99,68,95
1,Student 39 5B,29,8,54,17,3,58,62,47,60,8,8,11
1,Student 40 5B,93,57,15,27,56,25,45,83,88,10,41,62
1,Student 41 5B,61,94,63,42,10,69,33,97,31,16,19,18
1,Student 42 5B,98,43,15,61,55,64,52,100,76,36,25,66
1,Student 43 5B,0,59,73,43,14,56,44,99,29,2,53,81
1,Student 44 5B,24,96,97,78,97,15,61,69,77,49,96,61
1,Student 45 5B,21,55,75,4,89,5,4,61,51,0,4,44
1,Student 46 5B,78,5,70,87,38,56,91,18,56,19,43,70
1,Student 47 5B,81,66,61,36,59,7,37,98,98,12,18,90
1,Student 48 5B,3,70,66,35,35,68,2,53,30,66,0,37
1,Student 49 5B,96,61,77,49,92,50,72,70,28,11,21,35
1,Student 50 5B,73,95,73,44,81,77,0,19,70,8,91,38
1,Student 1 6A,25,79,77,1,60,67,89,53,81,36,70,70
1,Student 2 6A,27,84,77,50,21,24,40,53,79,77,69,85
1,Student 3 6A,63,92,100,1,53,87,77,70,9,36,27,32
1,Student 4 6A,25,39,83,24,31,32,71,76,97,91,84,48
1,Student 5 6A,68,44,93,8,62,85,27,45,13,33,53,45
1,Student 6 6A,35,25,52,100,57,92,21,59,12,6,31,59
1,Student 7 6A,36,81,44,70,2,76,39,3,0,93,85,45
1,Student 8 6A,37,74,11,15,59,74,83,7,11,95,79,100
1,Student 9 6A,41,29,56,25,80,22,57,17,4,6,93,91
1,Student 10 6A,25,37,72,32,95,66,29,20,89,56,31,6
1,Student 11 6A,31,92,32,23,72,15,24,31,31,79,9,94
1,Student 12 6A,23,96,85,72,24,43,82,95,3,29,43,76
1,Student 13 6A,67,51,56,69,5,3,3,11,68,30,23,58
1,Student 14 6A,82,76,54,42,48,33,57,19,41,4,89,35
1,Student 15 6A,89,73,57,60,32,83,12,1,91,54,49,47
1,Student 16 6A,59,35,6,80,44,0,2,13,3,56,1,0
1,Student 17 6A,27,5,54,4,68,94,1,55,2,26,77,7
1,Student 18 6A,13,42,49,24,92,54,22,23,24,30,72,5
1,Student 19 6A,90,23,18,55,48,7,89,38,63,53,60,37
1,Student 20 6A,78,80,55,88,64,87,54,33,11,13,1,34
1,Student 21 6A,74,78,24,0,93,6,34,89,99,62,15,65
1,Student 22 6A,74,92,33,100,39,30,49,21,18,72,65,2
1,Student 23 6A,81,89,62,87,22,22,40,59,67,55,2,86
1,Student 24 6A,67,52,44,27,30,24,12,40,44,49,78,26
1,Student 25 6A,24,72,73,71,100,30,6,59,39,22,61,40
1,Student 26 6A,68,9,29,29,91,18,37,26,5,26,66,36
1,Student 27 6A,72,54,30,2,29,89,59,35,62,91,23,78
1,Student 28 6A,73,76,98,23,78,77,21,76,70,14,35,23
1,Student 29 6A,44,69,46,22,77,82,34,35,52,14,2,1
1,Student 30 6A,40,69,80,50,8,96,88,27,95,88,78,9
1,Student 31 6A,14,54,9,70,71,92,37,70,96,24,4,69
1,Student 32 6A,16,87,65,77,71,57,75,14,1,64,20,72
1,Student 33 6A,36,28,37,60,32,74,3,23,40,92,79,65
1,Student 34 6A,46,47,48,64,61,17,91,46,99,79,77,32
1,Student 35 6A,4,14,54,16,51,25,52,85,42,31,38,71
1,Student 36 6A,75,42,73,48,26,73,52,16,45,41,2,59
1,Student 37 6A,19,59,71,79,67,34,62,10,39,57,63,99
1,Student 38 6A,23,11,41,51,77,33,91,89,25,26,33,94
1,Student 39 6A,2,57,87,1,62,39,4,86,64,24,77,73
1,Student 40 6A,5,7,22,42,70,33,51,63,58,62,29,53
1,Student 41 6A,100,38,5,90,17,96,7,81,37,37,80,45
1,Student 42 6A,36,6,98,60,32,74,46,21,87,31,81,100
1,Student 43 6A,15,17,6,43,23,33,50,4,0,63,25,89
1,Student 44 6A,78,62,9,96,48,97,56,90,53,2,23,19
1,Student 45 6A,96,73,84,70,40,95,98,31,56,82,40,77
1,Student 46 6A,51,54,55,9,29,11,46,85,44,87,96,99
1,Student 47 6A,91,72,12,41,15,14,99,70,24,16,40,24
1,Student 48 6A,42,82,85,69,61,62,92,41,87,73,70,63
1,Student 49 6A,64,12,42,61,18,18,50,52,71,81,59,24
1,Student 50 6A,49,59,55,50,44,8,98,76,59,87,93,10
1,Student 1 6B,13,66,90,59,35,57,64,54,12,78,61,65
1,Student 2 6B,27,1,19,39,34,67,88,8,1,57,67,25
1,Student 3 6B,78,82,6,21,73,53,88,4,41,94,96,94
1,Student 4 6B,75,64,45,75,75,59,2,7,74,100,32,36
1,Student 5 6B,86,41,11,29,99,31,32,40,68,75,51,69
1,Student 6 6B,27,0,25,90,11,43,3,52,74,36,37,65
1,Student 7 6B,72,5,43,91,6,11,23,90,20,83,31,30
1,Student 8 6B,4,100,56,79,37,7,80,12,70,33,14,2
1,Student 9 6B,47,16,50,67,50,89,57,79,66,30,6,91
1,Student 10 6B,0,61,50,80,82,7,90,84,34,93,14,39
1,Student 11 6B,77,3,30,88,17,62,83,56,98,86,93,19
1,Student 12 6B,79,29,30,52,23,12,27,44,16,15,25,50
1,Student 13 6B,94,5,43,86,85,27,95,81,90,22,52,96
1,Student 14 6B,96,49,62,63,21,57,34,48,99,70,72,81
1,Student 15 6B,43,55,67,99,0,64,91,94,7,83,50,57
1,Student 16 6B,53,60,31,16,43,14,55,14,7,61,96,25
1,Student 17 6B,99,92,35,2,43,1,65,30,69,48,13,86
1,Student 18 6B,44,23,3,40,80,93,69,63,100,42,58,68
1,Student 19 6B,51,76,36,66,84,91,98,11,16,94,89,8
1,Student 20 6B,57,90,8,7,30,6,31,8,6,50,99,40
1,Student 21 6B,27,20,91,28,31,91,14,1,64,0,28,96
1,Student 22 6B,49,100,75,17,26,89,16,59,4,62,13,68
1,Student 23 6B,46,20,90,39,96,42,66,100,69,83,95,19
1,Student 24 6B,62,28,69,60,68,45,34,51,9,61,24,26
1,Student 25 6B,40,36,3,100,1,81,92,63,16,86,46,66
1,Student 26 6B,25,15,79,71,61,40,1,8,54,96,52,81
1,Student 27 6B,92,27,93,31,46,88,46,80,14,6,85,15
1,Student 28 6B,100,98,38,52,57,68,87,34,21,21,53,91
1,Student 29 6B,38,55,58,44,61,78,7,49,33,32,24,23
1,Student 30 6B,81,32,46,78,95,43,99,31,26,94,55,13
1,Student 31 6B,78,42,61,15,72,18,12,2,86,25,32,60
1,Student 32 6B,20,72,71,2,90,69,14,17,86,94,50,43
1,Student 33 6B,75,49,67,32,91,77,82,26,22,92,68,19
1,Student 34 6B,61,1,39,58,46,20,15,85,63,95,21,51
1,Student 35 6B,53,71,71,91,38,74,73,3,78,68,87,69
1,Student 36 6B,79,28,39,86,68,16,88,84,75,23,33,28
1,Student 37 6B,89,98,88,0,58,75,81,10,54,77,61,15
1,Student 38 6B,63,22,61,79,49,27,50,9,43,89,77,72
1,Student 39 6B,20,23,44,66,56,1,0,46,1,65,21,75
1,Student 40 6B,64,32,76,34,19,40,10,44,75,16,58,28
1,Student 41 6B,99,18,57,67,40,88,89,56,0,36,61,69
1,Student 42 6B,29,3,7,100,85,36,96,1,1,57,56,23
1,Student 43 6B,75,68,37,87,9,3,65,74,2,57,16,51
1,Student 44 6B,4,67,74,25,9,75,5,54,70,42,69,0
1,Student 45 6B,16,57,48,37,82,85,50,76,96,28,82,59
1,Student 46 6B,87,60,60,70,2,90,59,72,37,51,69,42
1,Student 47 6B,78,94,99,10,66,72,34,73,0,18,56,42
1,Student 48 6B,40,86,3,74,42,7,44,86,39,80,67,65
1,Student 49 6B,82,37,67,62,70,92,14,70,2,69,87,85
1,Student 50 6B,83,51,32,46,0,82,78,83,69,85,38,29
2,Student 1 1A,60,74,52,5,72,8,62,53,11,76,27,44
2,Student 2 1A,23,19,65,58,73,49,13,0,34,47,93,26
2,Student 3 1A,5,69,37,43,88,57,100,70,34,38,77,88
2,Student 4 1A,51,68,48,80,80,27,58,1,50,70,16,53
2,Student 5 1A,51,61,59,57,9,91,84,11,1,41,2,81
2,Student 6 1A,67,95,49,80,10,19,11,95,96,60,48,58
2,Student 7 1A,75,16,11,83,77,88,53,49,56,8,6,49
2,Student 8 1A,17,84,9,46,16,94,57,4,41,56,11,5
2,Student 9 1A,91,60,83,84,74,62,81,7,88,50,4,15
2,Student 10 1A,6,93,78,11,22,91,26,90,11,84,43,4
2,Student 11 1A,45,29,10,54,33,52,22,60,12,99,6,21
2,Student 12 1A,17,74,76,73,75,57,36,92,26,22,76,33
2,Student 13 1A,6,81,96,32,42,47,96,26,45,55,28,73
2,Student 14 1A,58,88,23,33,25,36,46,73,49,63,88,58
2,Student 15 1A,54,8,2,52,3,66,93,81,46,21,95,93
2,Student 16 1A,57,72,58,4,32,39,78,19,92,54,98,75
2,Student 17 1A,75,78,64,72,69,93,33,66,29,16,8,90
2,Student 18 1A,22,93,64,3,22,78,84,1,94,76,92,48
2,Student 19 1A,56,45,73,25,20,25,37,23,10,68,30,23
2,Student 20 1A,56,14,15,38,97,35,4,86,8,6,7,27
2,Student 21 1A,38,17,18,52,57,71,24,59,71,79,75,31
2,Student 22 1A,73,81,94,58,22,31,10,14,74,97,63,0
2,Student 23 1A,55,64,71,53,35,47,59,32,64,57,52,15
2,Student 24 1A,77,86,2,33,90,77,16,71,11,31,88,23
2,Student 25 1A,1,58,62,91,0,36,61,34,66,36,29,76
2,Student 26 1A,46,60,67,20,68,70,60,39,18,84,40,89
2,Student 27 1A,33,92,23,75,64,21,50,48,78,44,72,20
2,Student 28 1A,65,95,86,60,16,85,26,4,66,98,23,14
2,Student 29 1A,62,84,8,15,58,69,82,93,17,84,50,2
2,Student 30 1A,24,53,66,2,48,8,35,71,61,33,97,50
2,Student 31 1A,47,3,54,2,41,28,63,59,96,96,88,84
2,Student 32 1A,69,65,22,51,37,8,20,27,72,74,83,54
2,Student 33 1A,1,34,8,39,64,85,53,19,99,34,91,5
2,Student 34 1A,1,90,2,86,68,25,79,18,90,21,70,78
2,Student 35 1A,28,71,0,31,53,97,72,32,15,34,59,97
2,Student 36 1A,71,63,72,18,55,6,70,14,46,2,2,1
2,Student 37 1A,85,78,73,0,90,2,6,24,53,47,57,37
2,Student 38 1A,48,95,7,35,33,61,100,25,13,80,70,31
2,Student 39 1A,80,43,89,20,63,90,76,13,24,47,52,97
2,Student 40 1A,96,15,38,8,96,94,57,57,28,64,66,86
2,Student 41 1A,23,49,5,8,45,40,14,12,74,73,43,37
2,Student 42 1A,30,98,63,45,42,42,93,54,0,45,68,10
2,Student 43 1A,99,80,13,52,64,52,38,88,12,76,15,96
2,Student 44 1A,34,50,69,41,21,4,44,77,18,10,77,4
2,Student 45 1A,77,89,80,96,55,45,40,91,16,4,35,61
2,Student 46 1A,44,47,52,76,17,6,0,39,95,47,53,28
2,Student 47 1A,42,91,27,56,7,50,61,8,22,12,85,87
2,Student 48 1A,34,30,22,22,63,78,93,92,2,78,2,80
2,Student 49 1A,83,76,68,70,48,65,49,56,34,45,91,50
2,Student 50 1A,69,20,15,65,32,43,80,90,10,34,47,34
2,Student 1 1B,45,20,19,54,69,89,78,93,18,95,72,87
2,Student 2 1B,4,20,99,84,100,45,96,44,14,65,53,71
2,Student 3 1B,24,55,19,96,62,18,64,21,10,97,46,58
2,Student 4 1B,92,76,35,85,8,62,40,57,87,89,61,24
2,Student 5 1B,84,69,73,16,8,63,75,43,85,26,94,27
2,Student 6 1B,37,75,35,95,17,43,52,97,92,98,47,64
2,Student 7 1B,86,89,88,87,61,90,17,93,100,82,99,79
2,Student 8 1B,54,100,78,21,9,60,13,28,48,79,3,8
2,Student 9 1B,45,7,20,53,45,85,96,52,93,49,12,88
2,Student 10 1B,16,26,63,30,58,3,88,38,72,47,45,15
2,Student 11 1B,86,73,68,58,26,67,2,58,71,68,13,19
2,Student 12 1B,37,58,67,2,48,91,12,85,93,50,61,91
2,Student 13 1B,61,94,7,11,25,5,11,0,10,4,85,90
2,Student 14 1B,56,40,54,97,37,87,62,25,68,55,28,69
2,Student 15 1B,2,30,86,92,32,37,99,51,44,35,3,92
2,Student 16 1B,66,3,41,83,89,36,63,25,90,88,83,41
2,Student 17 1B,86,59,37,57,77,42,86,21,44,80,29,41
2,Student 18 1B,67,23,29,68,38,36,7,75,51,31,96,63
2,Student 19 1B,57,67,3,64,97,68,49,55,83,10,32,73
2,Student 20 1B,89,88,56,72,49,4,41,4,69,93,15,42
2,Student 21 1B,69,21,44,17,5,57,81,98,97,51,65,9
2,Student 22 1B,78,78,93,69,21,54,99,9,17,18,56,83
2,Student 23 1B,17,87,35,94,67,57,51,75,34,38,12,59
2,Student 24 1B,54,62,61,85,10,66,90,61,45,76,48,15
2,Student 25 1B,12,10,49,76,85,13,90,40,37,23,38,54
2,Student 26 1B,87,32,78,78,10,49,100,6,79,81,78,100
2,Student 27 1B,89,38,69,43,54,29,59,71,11,56,13,84
2,Student 28 1B,96,15,8,20,0,70,61,67,19,8,76,86
2,Student 29 1B,49,69,83,27,63,95,43,40,72,69,71,92
2,Student 30 1B,99,6,81,18,35,59,42,95,94,47,86,74
2,Student 31 1B,71,70,73,48,27,22,76,71,26,49,31,82
2,Student 32 1B,2,85,95,13,96,17,8,99,16,8,75,75
2,Student 33 1B,13,40,94,29,41,50,46,90,61,0,76,33
2,Student 34 1B,61,63,65,49,19,36,97,6,1,53,73,0
2,Student 35 1B,26,48,100,71,29,65,33,79,91,70,48,57
2,Student 36 1B,44,37,47,6,23,15,87,53,48,26,28,30
2,Student 37 1B,66,27,43,88,40,56,93,57,28,18,52,45
2,Student 38 1B,38,65,60,85,27,62,12,93,0,25,2,65
2,Student 39 1B,24,87,22,81,9,53,7,9,20,18,67,3
2,Student 40 1B,43,59,80,13,13,91,94,40,24,39,65,33
2,Student 41 1B,10,34,22,1,6,46,49,91,80,27,55,51
2,Student 42 1B,28,49,19,77,67,88,81,98,86,67,13,77
2,Student 43 1B,58,53,82,24,10,94,21,99,34,61,20,14
2,Student 44 1B,6,46,16,34,19,4,56,87,36,0,56,36
2,Student 45 1B,67,4,30,38,2,91,100,82,83,48,68,68
2,Student 46 1B,79,42,39,64,52,75,82,55,30,22,36,80
2,Student 47 1B,28,81,16,95,42,46,94,15,88,9,66,25
2,Student 48 1B,42,23,100,94,25,16,47,100,12,31,9,53
2,Student 49 1B,22,24,42,7,47,17,16,70,51,89,96,19
2,Student 50 1B,41,48,92,96,38,12,69,91,86,16,33,73
2,Student 1 2A,32,23,25,14,39,54,31,53,98,1,80,31
2,Student 2 2A,22,87,43,24,97,62,97,97,27,0,93,30
2,Student 3 2A,13,18,13,53,19,69,70,74,78,58,90,98
2,Student 4 2A,27,46,62,47,28,61,56,82,95,37,67,10
2,Student 5 2A,12,49,70,24,20,95,54,21,48,64,48,63
2,Student 6 2A,37,47,98,26,22,29,39,9,55,84,32,64
2,Student 7 2A,97,12,22,58,25,91,73,39,30,55,75,38
2,Student 8 2A,13,19,42,14,89,76,43,96,62,43,46,1
2,Student 9 2A,48,10,92,5,76,97,4,26,24,88,75,5
2,Student 10 2A,92,6,10,47,17,89,100,35,0,41,23,32
2,Student 11 2A,10,58,21,75,55,46,3,52,92,43,96,1
2,Student 12 2A,54,85,8,77,63,22,32,64,48,77,44,49
2,Student 13 2A,22,71,56,81,82,88,58,9,54,67,20,25
2,Student 14 2A,30,28,91,85,100,56,36,71,8,87,32,17
2,Student 15 2A,59,48,69,14,54,74,77,32,99,64,79,52
2,Student 16 2A,93,72,1,28,0,19,70,100,52,98,5,69
2,Student 17 2A,46,63,44,85,22,48,38,45,22,44,38,0
2,Student 18 2A,96,86,42,6,74,16,84,25,57,92,11,66
2,Student 19 2A,53,55,47,77,28,85,24,86,39,81,50,96
2,Student 20 2A,29,72,23,73,78,17,2,12,31,88,56,76
2,Student 21 2A,90,50,70,95,2,76,18,29,92,34,72,45
2,Student 22 2A,48,77,26,68,52,23,1,63,48,68,92,73
2,Student 23 2A,71,26,54,43,69,63,64,58,84,92,15,54
2,Student 24 2A,85,97,87,73,3,76,54,58,17,55,46,94
2,Student 25 2A,46,0,55,95,53,65,32,23,34,100,45,56
2,Student 26 2A,90,85,22,85,28,39,35,96,49,65,36,42
2,Student 27 2A,47,61,19,8,19,74,43,82,78,70,72,50
2,Student 28 2A,0,91,64,48,10,86,83,37,84,38,22,38
2,Student 29 2A,49,0,42,1,56,29,53,21,66,66,95,66
2,Student 30 2A,23,2,78,31,49,56,2,22,50,2,72,64
2,Student 31 2A,19,34,23,58,79,15,77,94,50,12,46,73
2,Student 32 2A,96,53,52,91,13,58,24,22,9,92,12,87
2,Student 33 2A,80,74,16,67,22,29,2,56,12,98,87,90
2,Student 34 2A,80,35,95,0,3,78,10,12,72,92,32,8
2,Student 35 2A,66,0,84,43,82,65,3,16,9,68,61,57
2,Student 36 2A,78,56,26,38,98,32,63,5,54,27,64,25
2,Student 37 2A,23,36,32,32,91,12,64,19,8,0,64,47
2,Student 38 2A,2,82,43,63,56,18,18,63,31,81,90,1
2,Student 39 2A,26,57,18,79,71,94,23,89,36,73,42,58
2,Student 40 2A,0,97,67,93,29,42,23,59,70,81,97,68
2,Student 41 2A,48,59,19,4,27,96,43,3,41,51,38,73
2,Student 42 2A,63,7,84,17,66,86,79,17,73,87,36,91
2,Student 43 2A,21,50,65,93,92,48,28,11,30,26,85,10
2,Student 44 2A,23,69,81,1,76,50,95,61,19,7,33,18
2,Student 45 2A,96,69,21,32,51,5,78,88,82,28,90,11
2,Student 46 2A,31,46,19,98,55,84,85,56,16,61,72,38
2,Student 47 2A,87,15,38,72,89,19,17,43,32,59,34,80
2,Student 48 2A,68,21,44,57,57,39,73,13,86,82,59,59
2,Student 49 2A,69,7,34,62,72,25,33,45,43,61,61,86
2,Student 50 2A,51,73,92,54,38,53,13,82,16,74,27,89
2,Student 1 2B,47,96,0,94,76,3,26,53,60,56,88,57
2,Student 2 2B,0,44,80,9,47,10,91,12,54,71,89,19
2,Student 3 2B,61,31,63,43,24,81,70,63,57,30,46,10
2,Student 4 2B,90,82,86,18,99,36,78,38,36,44,53,32
2,Student 5 2B,48,49,91,92,90,2,24,84,66,22,39,43
2,Student 6 2B,77,35,57,1,57,45,30,10,7,63,70,11
2,Student 7 2B,2,0,56,35,11,58,35,57,48,71,17,30
2,Student 8 2B,85,46,72,6,29,89,41,3,45,30,24,0
2,Student 9 2B,20,50,28,83,59,5,58,94,73,35,72,94
2,Student 10 2B,91,14,54,37,70,99,54,58,21,31,11,74
2,Student 11 2B,29,47,16,4,41,35,30,98,25,73,54,22
2,Student 12 2B,99,17,60,92,15,25,20,84,76,99,44,35
2,Student 13 2B,9,13,84,40,61,46,86,6,59,43,70,13
2,Student 14 2B,52,66,88,40,63,29,90,80,79,86,83,66
2,Student 15 2B,28,52,40,19,92,55,99,27,93,95,80,68
2,Student 16 2B,31,84,57,78,26,21,31,36,58,58,93,54
2,Student 17 2B,36,63,32,42,94,79,26,20,84,6,81,27
2,Student 18 2B,18,37,46,76,83,61,74,68,63,17,100,22
2,Student 19 2B,9,57,53,12,7,16,72,81,21,53,8,77
2,Student 20 2B,99,20,26,43,59,36,25,47,81,80,1,65
2,Student 21 2B,93,14,64,53,90,77,40,82,53,7,80,37
2,Student 22 2B,73,91,76,31,54,15,18,8,79,73,66,64
2,Student 23 2B,80,62,9,66,33,89,17,90,26,95,43,39
2,Student 24 2B,37,13,62,90,23,96,79,3,41,84,76,89
2,Student 25 2B,39,78,63,71,70,63,7,20,69,70,84,30
2,Student 26 2B,47,93,29,100,12,42,80,95,72,22,71,100
2,Student 27 2B,50,15,69,81,1,72,41,3,93,27,30,2
2,Student 28 2B,81,97,68,96,32,39,99,100,0,25,47,0
2,Student 29 2B,38,44,7,51,91,99,65,97,58,33,15,7
2,Student 30 2B,72,38,5,22,1,42,39,90,77,92,59,48
2,Student 31 2B,4,87,32,24,71,34,61,99,20,47,22,17
2,Student 32 2B,21,79,95,96,85,79,22,7,9,48,51,4
2,Student 33 2B,64,81,31,61,87,79,73,43,98,47,53,29
2,Student 34 2B,38,59,3,68,44,1,53,20,24,31,13,17
2,Student 35 2B,69,38,78,77,33,0,40,66,88,97,44,81
2,Student 36 2B,58,68,10,53,87,95,96,34,80,76,42,63
2,Student 37 2B,19,83,2,6,75,39,56,96,63,24,23,74
2,Student 38 2B,25,42,14,53,42,54,23,15,40,34,3,53
2,Student 39 2B,81,91,63,1,23,55,54,87,15,99,70,64
2,Student 40 2B,46,54,58,13,47,69,75,7,11,21,41,70
2,Student 41 2B,22,20,17,56,96,13,69,64,79,34,80,60
2,Student 42 2B,59,14,6,100,0,90,13,78,48,20,18,1
2,Student 43 2B,35,7,78,73,40,60,95,34,98,68,95,31
2,Student 44 2B,78,84,2,71,93,7,61,38,58,1,51,82
2,Student 45 2B,54,0,94,44,91,68,78,7,43,49,33,56
2,Student 46 2B,58,9,28,70,7,77,83,60,47,4,98,27
2,Student 47 2B,47,37,27,14,73,94,50,54,41,24,10,91
2,Student 48 2B,19,5,69,6,43,94,48,33,93,97,92,0
2,Student 49 2B,42,6,23,72,3,2,9,80,9,49,2,33
2,Student 50 2B,16,52,80,99,42,6,9,80,70,42,85,51
2,Student 1 3A,59,11,98,97,58,8,1,27,23,39,79,52
2,Student 2 3A,94,25,66,50,34,74,76,19,7,78,47,15
2,Student 3 3A,20,74,63,50,33,22,34,100,27,53,44,16
2,Student 4 3A,12,33,90,99,82,9,18,37,65,80,83,15
2,Student 5 3A,21,20,78,71,53,42,75,43,68,97,91,99
2,Student 6 3A,34,72,29,63,19,37,25,73,45,48,81,95
2,Student 7 3A,90,62,50,15,86,41,11,56,62,66,17,25
2,Student 8 3A,17,57,22,80,28,52,53,55,23,11,16,95
2,Student 9 3A,67,82,67,79,39,89,99,19,54,25,98,50
2,Student 10 3A,50,47,91,95,63,15,76,39,90,55,47,26
2,Student 11 3A,93,10,67,46,26,70,62,15,54,6,4,81
2,Student 12 3A,95,27,35,62,58,41,100,17,2,42,16,60
2,Student 13 3A,79,98,81,37,10,40,43,4,62,16,25,25
2,Student 14 3A,9,70,29,70,5,86,70,79,88,95,22,36
2,Student 15 3A,17,76,80,65,97,20,51,48,66,99,30,22
